FILE CREATED: 23/02/2023 14:16:51
Stitching:     KKB0020944_Soy 10 PBS NaCl A-abs_cut.dat_masked_smooth_ip_Lake_DSM + BBY0060099_Soy_10_PBS_Salt_A_sub
Normalization:     1.1727896 * KKB0020944_Soy 10 PBS NaCl A-abs_cut.dat_masked_smooth_ip_Lake_DSM
The 6 columns are | Q (1/A) | I(Q) (1/cm) | std. dev. I(Q) (1/cm) | sigmaQ | meanQ | ShadowFactor|
    3.37009e-05      55760700.7      1329989.46     3.37009e-07     3.37009e-05               1
   4.044108e-05      26266429.1      780232.321    4.044108e-07    4.044108e-05               1
  4.8529296e-05        12895468      401549.425   4.8529296e-07   4.8529296e-05               1
 5.82351552e-05      7643119.31      241488.507  5.82351552e-07  5.82351552e-05               1
 6.98821862e-05      4323551.49      133495.818  6.98821862e-07  6.98821862e-05               1
 8.38586235e-05      2321860.27      74543.2378  8.38586235e-07  8.38586235e-05               1
 0.000100630348      1374999.07       41446.783  1.00630348e-06  0.000100630348               1
 0.000120756418      731928.947      22159.8173  1.20756418e-06  0.000120756418               1
 0.000144907701      409129.338      13065.0037  1.44907701e-06  0.000144907701               1
 0.000173889242      248261.462       7799.6558  1.73889242e-06  0.000173889242               1
  0.00020866709      145466.262      4567.67119   2.0866709e-06   0.00020866709               1
 0.000250400508      89482.5501      2836.07307  2.50400508e-06  0.000250400508               1
  0.00030048061      57664.6417      1869.06792   3.0048061e-06   0.00030048061               1
 0.000360576732      38623.4192      1227.14049  3.60576732e-06  0.000360576732               1
 0.000432692078       26273.655       883.79992  4.32692078e-06  0.000432692078               1
 0.000519230493      18132.2652      562.612037  5.19230493e-06  0.000519230493               1
 0.000623076592      14029.1126      484.031879  6.23076592e-06  0.000623076592               1
  0.00074769191       10828.004      362.429748   7.4769191e-06   0.00074769191               1
 0.000897230293      7811.99394      261.789464  8.97230293e-06  0.000897230293               1
  0.00107667635      5911.60884      200.085556  1.07667635e-05   0.00107667635               1
  0.00129201162      4696.38183      169.759169  1.29201162e-05   0.00129201162               1
  0.00155041395      3496.27549      124.510624  1.55041395e-05   0.00155041395               1
  0.00186049673      2552.05773      88.4071776  1.86049673e-05   0.00186049673               1
        0.00192        2307.528       12.916302      0.00069447         0.00192               1
        0.00208       2180.1968       10.182189      0.00069544         0.00208               1
  0.00223259608      1969.36763      76.8544401  2.23259608e-05   0.00223259608               1
        0.00225       1992.5816      7.05015693      0.00069663         0.00225               1
        0.00242       1747.3304      5.20730155      0.00069779         0.00242               1
        0.00262       1480.1902        4.594269      0.00069934         0.00262               1
   0.0026791153      1459.84872      57.9494066   2.6791153e-05    0.0026791153               1
        0.00283       1287.3209      2.87161574      0.00070103         0.00283               1
        0.00305      1103.67965      2.82959321       0.0007031         0.00305               1
  0.00321493836       970.96594      41.2815275  3.21493836e-05   0.00321493836               1
         0.0033       909.02429      2.02794878      0.00070549          0.0033               1
        0.00356       728.56433      1.94388216      0.00070839         0.00356               1
        0.00385       595.58817      1.50783429      0.00071132         0.00385               1
  0.00385792603      579.224731      28.6080684  3.85792603e-05   0.00385792603               1
        0.00416         460.079      1.20991465      0.00071525         0.00416               1
        0.00449       353.63024       1.0031596      0.00071962         0.00449               1
  0.00462951123      340.275764      21.7781271  4.62951123e-05   0.00462951123               1
        0.00485       274.60793      0.84108605      0.00072439         0.00485               1
        0.00524       206.80792      0.64517858      0.00073009         0.00524               1
        0.00565        154.3504      0.52053577      0.00073686         0.00565               1
        0.00611       116.77665      0.41981189      0.00074459         0.00611               1
        0.00659        90.33582      0.34218888      0.00075349         0.00659               1
        0.00712        72.37881      0.27555778      0.00076395         0.00712               1
        0.00769        59.22267       0.2369881      0.00077599         0.00769               1
        0.00831        50.04265      0.20437106      0.00078947         0.00831               1
        0.00897        43.20162      0.17026573      0.00080506         0.00897               1
        0.00969        38.00551      0.15323937      0.00082285         0.00969               1
        0.01047        33.05244      0.12910616      0.00084281         0.01047               1
         0.0113        28.80128      0.11561919      0.00086575          0.0113               1
        0.01221         25.6632      0.10542106      0.00089202         0.01221               1
        0.01318        22.75401      0.07994479      0.00111666         0.01318               1
        0.01424        20.24682      0.07755443       0.0010459         0.01424               1
        0.01538        17.66316      0.06364561      0.00116921         0.01538               1
        0.01661        15.72379       0.0610791      0.00118927         0.01661               1
        0.01794         13.5733      0.05369276      0.00128622         0.01794               1
        0.01937         11.8674      0.05525706      0.00141451         0.01937               1
        0.02092        10.20082      0.05147344      0.00159636         0.02092               1
        0.02259         8.84901       0.0546182      0.00171136         0.02259               1
         0.0244         7.43884      0.04240658      0.00184013          0.0244               1
        0.02635          6.2164      0.03766359      0.00190572         0.02635               1
        0.02846          5.3659      0.03355483      0.00196682         0.02846               1
        0.03074         4.55619      0.02688509      0.00203635         0.03074               1
         0.0332         3.95888       0.0228966      0.00211897          0.0332               1
        0.03585         3.32408      0.01925883      0.00221104         0.03585               1
        0.03872         2.94566      0.01678582      0.00231303         0.03872               1
        0.04182         2.65098      0.01469827       0.0024261         0.04182               1
        0.04516         2.36725      0.01247754      0.00255338         0.04516               1
        0.04878         2.17899      0.01037076      0.00269704         0.04878               1
        0.05268         1.98111      0.00862075      0.00284921         0.05268               1
        0.05689         1.89103      0.00736344      0.00301876         0.05689               1
        0.06145         1.78893       0.0065002      0.00320786         0.06145               1
        0.06636         1.68977      0.00581929      0.00341121         0.06636               1
        0.07167         1.61265      0.00509774      0.00363405         0.07167               1
         0.0774         1.57068      0.00443272      0.00390678          0.0774               1
         0.0836         1.51782       0.0038613      0.00419066          0.0836               1
        0.09028         1.48009      0.00353987      0.00449076         0.09028               1
        0.09751         1.46401      0.00325471      0.00480727         0.09751               1
        0.10531         1.43915      0.00301131      0.00515984         0.10531               1
        0.11373         1.42748      0.00292864      0.00553057         0.11373               1
        0.12283         1.40937      0.00277493      0.00594472         0.12283               1
